Title,Description,Price,Ingredients,Nutrient,Col1,Col2,Col3,Col4,url
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Saturates,4.0g,2.7g,14%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Mono-unsaturates,6.1g,4.1g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Polyunsaturates,2.7g,1.8g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Carbohydrate,56.7g,37.7g,15%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Sugars,21.8g,14.5g,16%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Starch,34.9g,23.2g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Fibre,2.0g,1.3g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Protein,3.3g,2.2g,4%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Sainsbury's Bramley Apple Pies x6,6 Shortcrust pastry cases with a Bramley apple filling,£1.29,"INGREDIENTS:Bramley Apple Filling (48%) (Diced Bramley Apples (28%), Sugar, Bramley Apple Purée (16%), Glucose Syrup, Humectant: Vegetable Glycerine; Dextrose, Cornflour, Acids: Citric Acid, Malic Acid; Gelling Agent: Sodium Alginate; Preservatives: Potassium Sorbate, Sodium Metabisulphite (Sulphites),Sulphur Dioxide; Flavouring, Hydrolysed Milk Protein (Cows'Milk)), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Glucose Syrup, Sugar, Salt, Dextrose, Preservative: Potassium Sorbate.",Salt,0.26g,0.17g,3%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-bramley-apple-pies-x6-355g
Header Information,,,,,Per 100g,Per whirl (28g),,,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",Energy,2079kJ,586kJ,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",Fat,28.5g,8.0g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",of which Saturates,10.6g,3.0g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",Carbohydrate,55.4g,15.6g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",of which Sugars,26.5g,7.5g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",Fibre,2.2g,0.6g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",Protein,3.8g,1.1g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Mr Kipling Vienesse Whirl Cakes x6,Mr Kipling Viennese Whirls,£2.50,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Vegetable Oils (Palm, Rapeseed),  Icing Sugar,  Raspberry Jam (Glucose-Fructose Syrup, Raspberry Purée, Humectant (Vegetable Glycerine), Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Flavouring, Colour (Anthocyanins)),  Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavouring, Colour (Beta-Carotene)),  Invert Sugar Syrup,  Soluble Maize Fibre,  Salt,  Maize Starch,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Fructose,  Maltodextrin,  Sucrose,  Humectant (Vegetable Glycerine),  Inulin,  Sugar,  Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids),  Flavourings,  Whey Powder (Milk),  Colour (Curcumin),  MilkProteins",Salt,0.68g,0.19g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-viennese-whirls-x6
Header Information,,,,Typical Values,Per 100g,Per slice,% based on RI for Average Adult,,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
Sainsbury's Genoa Loaf Cake 320g,"Fruit cake with sultanas, glacé cherries and citrus peel",£2.00,"INGREDIENTS:Sultanas (34%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Glacé Cherries (10%) (Cherries, Glucose-Fructose Syrup, Vegetable and Fruit Concentrates (Carrot, Aronia), Acidity Regulator: Citric Acid), Dark Brown Sugar, Humectant: Vegetable Glycerine; PasteurisedEgg, Candied Mixed Peel (4%) (Orange Peel, Glucose-Fructose Syrup, Lemon Peel, Sugar, Preservative: Potassium Sorbate; Acidity Regulator: Citric Acid), Dried Glucose Syrup, Palm Oil, Palm Kernel Oil, PasteurisedEggWhite, Maize Starch, Rapeseed Oil,WheatFlour, Emulsifier: Mono- and Diglycerides of Fatty Acids; Preservative: Potassium Sorbate; Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Stabiliser: Xanthan Gum; Flavouring, Colour: Carotenes.",Energy,1398kJ,559kJ,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
Sainsbury's Genoa Loaf Cake 320g,"Fruit cake with sultanas, glacé cherries and citrus peel",£2.00,"INGREDIENTS:Sultanas (34%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Glacé Cherries (10%) (Cherries, Glucose-Fructose Syrup, Vegetable and Fruit Concentrates (Carrot, Aronia), Acidity Regulator: Citric Acid), Dark Brown Sugar, Humectant: Vegetable Glycerine; PasteurisedEgg, Candied Mixed Peel (4%) (Orange Peel, Glucose-Fructose Syrup, Lemon Peel, Sugar, Preservative: Potassium Sorbate; Acidity Regulator: Citric Acid), Dried Glucose Syrup, Palm Oil, Palm Kernel Oil, PasteurisedEggWhite, Maize Starch, Rapeseed Oil,WheatFlour, Emulsifier: Mono- and Diglycerides of Fatty Acids; Preservative: Potassium Sorbate; Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Stabiliser: Xanthan Gum; Flavouring, Colour: Carotenes.",Fat,6.5g,2.6g,4%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
Sainsbury's Genoa Loaf Cake 320g,"Fruit cake with sultanas, glacé cherries and citrus peel",£2.00,"INGREDIENTS:Sultanas (34%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Glacé Cherries (10%) (Cherries, Glucose-Fructose Syrup, Vegetable and Fruit Concentrates (Carrot, Aronia), Acidity Regulator: Citric Acid), Dark Brown Sugar, Humectant: Vegetable Glycerine; PasteurisedEgg, Candied Mixed Peel (4%) (Orange Peel, Glucose-Fructose Syrup, Lemon Peel, Sugar, Preservative: Potassium Sorbate; Acidity Regulator: Citric Acid), Dried Glucose Syrup, Palm Oil, Palm Kernel Oil, PasteurisedEggWhite, Maize Starch, Rapeseed Oil,WheatFlour, Emulsifier: Mono- and Diglycerides of Fatty Acids; Preservative: Potassium Sorbate; Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Stabiliser: Xanthan Gum; Flavouring, Colour: Carotenes.",Saturates,2.8g,1.1g,6%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
Sainsbury's Genoa Loaf Cake 320g,"Fruit cake with sultanas, glacé cherries and citrus peel",£2.00,"INGREDIENTS:Sultanas (34%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Glacé Cherries (10%) (Cherries, Glucose-Fructose Syrup, Vegetable and Fruit Concentrates (Carrot, Aronia), Acidity Regulator: Citric Acid), Dark Brown Sugar, Humectant: Vegetable Glycerine; PasteurisedEgg, Candied Mixed Peel (4%) (Orange Peel, Glucose-Fructose Syrup, Lemon Peel, Sugar, Preservative: Potassium Sorbate; Acidity Regulator: Citric Acid), Dried Glucose Syrup, Palm Oil, Palm Kernel Oil, PasteurisedEggWhite, Maize Starch, Rapeseed Oil,WheatFlour, Emulsifier: Mono- and Diglycerides of Fatty Acids; Preservative: Potassium Sorbate; Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Stabiliser: Xanthan Gum; Flavouring, Colour: Carotenes.",Mono-unsaturates,2.4g,1.0g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
Sainsbury's Genoa Loaf Cake 320g,"Fruit cake with sultanas, glacé cherries and citrus peel",£2.00,"INGREDIENTS:Sultanas (34%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Glacé Cherries (10%) (Cherries, Glucose-Fructose Syrup, Vegetable and Fruit Concentrates (Carrot, Aronia), Acidity Regulator: Citric Acid), Dark Brown Sugar, Humectant: Vegetable Glycerine; PasteurisedEgg, Candied Mixed Peel (4%) (Orange Peel, Glucose-Fructose Syrup, Lemon Peel, Sugar, Preservative: Potassium Sorbate; Acidity Regulator: Citric Acid), Dried Glucose Syrup, Palm Oil, Palm Kernel Oil, PasteurisedEggWhite, Maize Starch, Rapeseed Oil,WheatFlour, Emulsifier: Mono- and Diglycerides of Fatty Acids; Preservative: Potassium Sorbate; Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Stabiliser: Xanthan Gum; Flavouring, Colour: Carotenes.",Polyunsaturates,0.9g,0.4g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
Sainsbury's Genoa Loaf Cake 320g,"Fruit cake with sultanas, glacé cherries and citrus peel",£2.00,"INGREDIENTS:Sultanas (34%), Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Glacé Cherries (10%) (Cherries, Glucose-Fructose Syrup, Vegetable and Fruit Concentrates (Carrot, Aronia), Acidity Regulator: Citric Acid), Dark Brown Sugar, Humectant: Vegetable Glycerine; PasteurisedEgg, Candied Mixed Peel (4%) (Orange Peel, Glucose-Fructose Syrup, Lemon Peel, Sugar, Preservative: Potassium Sorbate; Acidity Regulator: Citric Acid), Dried Glucose Syrup, Palm Oil, Palm Kernel Oil, PasteurisedEggWhite, Maize Starch, Rapeseed Oil,WheatFlour, Emulsifier: Mono- and Diglycerides of Fatty Acids; Preservative: Potassium Sorbate; Raising Agents: Disodium Diphosphate, Sodium Bicarbonate; Stabiliser: Xanthan Gum; Flavouring, Colour: Carotenes.",Carbohydrate,63.7g,25.5g,10%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-genoa-cake-305g
